,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
524,CONT_AWD_12034319F0002_12C2_NNG15SD23B_8000,1429.21,2019,2018-10-10,2018-11-12,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-11-12,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034319F0002_12C2_NNG15SD23B_8000/,1.0,4
525,CONT_AWD_1284M818F0038_12C2_NNG15SD23B_8000,1428.91,2018,2018-08-20,2018-09-20,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-20,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284M818F0038_12C2_NNG15SD23B_8000/,1.0,4
526,CONT_AWD_12760418F0630_12C2_NNG15SD23B_8000,95804.15,2018,2018-08-31,2018-09-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12760418F0630_12C2_NNG15SD23B_8000/,1.0,4
527,CONT_AWD_129AC718F0071_12C2_NNG15SD23B_8000,5377.5,2018,2018-04-11,2018-05-11,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-05-11,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_129AC718F0071_12C2_NNG15SD23B_8000/,1.0,4
528,CONT_AWD_12819118F0005_12C2_NNG15SD23B_8000,801.31,2018,2018-06-20,2018-07-31,7490,MISCELLANEOUS OFFICE MACHINES,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12819118F0005_12C2_NNG15SD23B_8000/,1.0,4
529,CONT_AWD_129AB518F0032_12C2_NNG15SD23B_8000,9057.68,2018,2018-06-29,2018-09-26,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_129AB518F0032_12C2_NNG15SD23B_8000/,1.0,4
530,CONT_AWD_1284N818F0072_12C2_NNG15SD23B_8000,26089.38,2018,2018-08-27,2018-09-30,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284N818F0072_12C2_NNG15SD23B_8000/,1.0,4
531,CONT_AWD_12854418F0018_12C2_NNG15SD23B_8000,5088.78,2018,2018-06-07,2018-07-03,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-07-03,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12854418F0018_12C2_NNG15SD23B_8000/,1.0,4
532,CONT_AWD_12760418F0686_12C2_NNG15SD23B_8000,8207.47,2018,2018-09-13,2018-10-31,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-10-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12760418F0686_12C2_NNG15SD23B_8000/,1.0,4
533,CONT_AWD_122B4618F0255_12C3_NNG15SD23B_8000,10542.0,2018,2018-09-09,2018-10-15,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-10-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_122B4618F0255_12C3_NNG15SD23B_8000/,3.0,4
534,CONT_AWD_12318718F0292_12C2_NNG15SD23B_8000,3798.73,2018,2018-06-26,2018-12-31,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12318718F0292_12C2_NNG15SD23B_8000/,1.0,4
535,CONT_AWD_12314418F0316_1205_NNG15SD23B_8000,15265.04,2018,2018-05-18,2029-06-08,7030,INFORMATION TECHNOLOGY SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2029-06-08,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12314418F0316_1205_NNG15SD23B_8000/,2.0,4
536,CONT_AWD_1284N818F0012_12C2_NNG15SD23B_8000,1264.25,2018,2018-02-14,2018-03-30,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-03-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284N818F0012_12C2_NNG15SD23B_8000/,1.0,4
537,CONT_AWD_12467018F0178_12C2_NNG15SD23B_8000,2474.72,2018,2018-08-10,2018-12-10,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-12-10,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12467018F0178_12C2_NNG15SD23B_8000/,1.0,4
538,CONT_AWD_1282D718F0010_12C2_NNG15SD23B_8000,9525.5,2018,2018-01-09,2018-02-09,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-02-09,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1282D718F0010_12C2_NNG15SD23B_8000/,1.0,4
539,CONT_AWD_1205G218P0012_12C2_-NONE-_-NONE-,6965.22,2018,2018-01-03,2018-02-09,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2018-02-09,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1205G218P0012_12C2_-NONE-_-NONE-/,1.0,4
540,CONT_AWD_1204R318P0076_12C2_-NONE-_-NONE-,19064.31,2018,2018-07-18,2018-08-10,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",NOT COMPETED,2018-08-10,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1204R318P0076_12C2_-NONE-_-NONE-/,1.0,4
541,CONT_AWD_12010918F0029_12C2_NNG15SD23B_8000,6943.8,2018,2018-07-16,2018-08-31,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12010918F0029_12C2_NNG15SD23B_8000/,1.0,4
542,CONT_AWD_129AC718F0057_12C2_NNG15SD23B_8000,736.48,2018,2018-03-22,2018-04-19,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-04-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_129AC718F0057_12C2_NNG15SD23B_8000/,1.0,4
543,CONT_AWD_1284N818F0075_12C2_NNG15SD23B_8000,9467.47,2018,2018-08-30,2018-10-12,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-10-12,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284N818F0075_12C2_NNG15SD23B_8000/,1.0,4
544,CONT_AWD_1284N818F0066_12C2_NNG15SD23B_8000,2798.43,2018,2018-08-17,2018-09-28,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284N818F0066_12C2_NNG15SD23B_8000/,1.0,4
545,CONT_AWD_123J1918F0057_1204_NNG15SD23B_8000,74148.0,2018,2018-08-08,2019-09-10,7030,INFORMATION TECHNOLOGY SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-09-10,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_123J1918F0057_1204_NNG15SD23B_8000/,9.0,4
546,CONT_AWD_12467018F0162_12C2_NNG15SD23B_8000,8513.77,2018,2018-07-25,2018-11-26,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-11-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12467018F0162_12C2_NNG15SD23B_8000/,1.0,4
547,CONT_AWD_12034318F0409_12C2_NNG15SD23B_8000,8513.77,2018,2018-07-17,2018-08-17,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-08-17,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0409_12C2_NNG15SD23B_8000/,1.0,4
548,CONT_AWD_129AB518F0033_12C2_NNG15SD23B_8000,4835.09,2018,2018-06-29,2018-09-19,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_129AB518F0033_12C2_NNG15SD23B_8000/,1.0,4
549,CONT_AWD_1232SB18F0228_12H2_NNG15SC78B_8000,22096.2,2018,2018-08-30,2018-10-01,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-10-01,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1232SB18F0228_12H2_NNG15SC78B_8000/,2.0,4
550,CONT_AWD_1243ZP18F0035_12C2_NNG15SD23B_8000,4272.94,2018,2018-03-29,2018-05-29,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-05-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1243ZP18F0035_12C2_NNG15SD23B_8000/,3.0,4
551,CONT_AWD_1284M818F0019_12C2_NNG15SD23B_8000,1209.75,2018,2018-06-28,2018-07-30,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-07-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284M818F0019_12C2_NNG15SD23B_8000/,1.0,4
552,CONT_AWD_12815618F0001_12C2_NNG15SD23B_8000,8785.23,2018,2018-02-07,2018-03-09,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-03-09,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12815618F0001_12C2_NNG15SD23B_8000/,1.0,4
553,CONT_AWD_1267T018P0113_12C2_-NONE-_-NONE-,6344.14,2018,2018-06-15,2018-07-16,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2018-07-16,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1267T018P0113_12C2_-NONE-_-NONE-/,1.0,4
554,CONT_AWD_1283A718P0002_12C2_-NONE-_-NONE-,6965.22,2018,2018-02-05,2018-03-30,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2018-03-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1283A718P0002_12C2_-NONE-_-NONE-/,1.0,4
555,CONT_AWD_12034318F0441_12C2_NNG15SD23B_8000,828.16,2018,2018-07-25,2018-08-27,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-08-27,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0441_12C2_NNG15SD23B_8000/,1.0,4
556,CONT_AWD_1232SB18F0343_12H2_NNG15SC78B_8000,28159.25,2018,2018-09-27,2019-09-26,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-09-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1232SB18F0343_12H2_NNG15SC78B_8000/,5.0,4
557,CONT_AWD_12034318F0567_12C2_NNG15SD23B_8000,9773.77,2018,2018-08-29,2018-10-29,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-10-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0567_12C2_NNG15SD23B_8000/,1.0,4
558,CONT_AWD_12034318F0204_12C2_NNG15SD23B_8000,1023.48,2018,2018-04-24,2018-05-24,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-05-24,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0204_12C2_NNG15SD23B_8000/,1.0,4
559,CONT_AWD_12817318P0042_12C2_-NONE-_-NONE-,5303.01,2018,2018-06-14,2018-09-30,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",NOT COMPETED UNDER SAP,2018-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12817318P0042_12C2_-NONE-_-NONE-/,1.0,4
560,CONT_AWD_129AC718F0097_12C2_NNG15SD23B_8000,1180.21,2018,2018-05-04,2018-06-04,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-06-04,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_129AC718F0097_12C2_NNG15SD23B_8000/,1.0,4
561,CONT_AWD_12034319F0003_12C2_NNG15SD23B_8000,3943.87,2019,2018-10-17,2018-11-19,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-11-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034319F0003_12C2_NNG15SD23B_8000/,1.0,4
562,CONT_AWD_129AD618F0008_12C2_NNG15SD23B_8000,7058.75,2018,2018-08-15,2018-09-14,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_129AD618F0008_12C2_NNG15SD23B_8000/,1.0,4
563,CONT_AWD_1284N818F0070_12C2_NNG15SD23B_8000,17115.66,2018,2018-08-21,2018-09-21,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-21,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284N818F0070_12C2_NNG15SD23B_8000/,1.0,4
564,CONT_AWD_12314418F0510_1205_NNG15SD23B_8000,164958.0,2018,2018-08-22,2021-08-31,W070,LEASE OR RENTAL OF EQUIPMENT - INFORMATION TECHNOLOGY EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2021-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12314418F0510_1205_NNG15SD23B_8000/,1.0,4
565,CONT_AWD_1284M818F0007_12C2_NNG15SD23B_8000,531.26,2018,2018-03-19,2018-04-19,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-04-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1284M818F0007_12C2_NNG15SD23B_8000/,1.0,4
566,CONT_AWD_12034318F0163_12C2_NNG15SD23B_8000,8513.77,2018,2018-04-10,2018-05-10,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-05-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0163_12C2_NNG15SD23B_8000/,1.0,4
567,CONT_AWD_12034318F0560_12C2_NNG15SD23B_8000,9773.77,2018,2018-08-24,2018-09-24,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-24,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0560_12C2_NNG15SD23B_8000/,1.0,4
568,CONT_AWD_127A8618F0094_12C2_NNG15SD23B_8000,5303.01,2018,2018-06-08,2018-08-31,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_127A8618F0094_12C2_NNG15SD23B_8000/,1.0,4
569,CONT_AWD_12034318F0530_12C2_NNG15SD23B_8000,2713.94,2018,2018-08-17,2018-10-17,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-10-17,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034318F0530_12C2_NNG15SD23B_8000/,1.0,4
570,CONT_AWD_1232SB18F0136_12H2_NNG15SC78B_8000,258154.0,2018,2018-05-18,2018-06-18,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-06-18,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1232SB18F0136_12H2_NNG15SC78B_8000/,9.0,4
571,CONT_AWD_12314418F0181_1205_NNG15SD23B_8000,31248.0,2018,2018-02-23,2019-02-22,7030,INFORMATION TECHNOLOGY SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-02-22,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12314418F0181_1205_NNG15SD23B_8000/,2.0,4
572,CONT_AWD_127DF518F0046_12C2_NNG15SD23B_8000,10081.29,2018,2018-06-29,2018-09-30,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_127DF518F0046_12C2_NNG15SD23B_8000/,1.0,4
573,CONT_AWD_12314418F0781_1205_NNG15SC78B_8000,912360.0,2018,2018-09-29,2019-09-30,W070,LEASE OR RENTAL OF EQUIPMENT - INFORMATION TECHNOLOGY EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2023-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12314418F0781_1205_NNG15SC78B_8000/,5.0,4
574,CONT_AWD_1282CS18F0003_12C2_NNG15SD23B_8000,801.31,2018,2018-01-11,2018-03-15,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-03-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_1282CS18F0003_12C2_NNG15SD23B_8000/,1.0,4
575,CONT_AWD_12034319F0335_12C2_NNG15SD23B_8000,1078.79,2019,2019-07-02,2019-07-24,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-07-24,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12034319F0335_12C2_NNG15SD23B_8000/,1.0,4
