,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
1066,CONT_AWD_15JPPS19F00000051_1501_NNG15SC55B_8000,12595.86,2019,2018-10-29,2019-09-30,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,614948396,"WORLD WIDE TECHNOLOGY, INC.",FULL AND OPEN COMPETITION,2019-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPPS19F00000051_1501_NNG15SC55B_8000/,6.0,4
1067,CONT_AWD_15JPSS18F00000269_1501_DJJ16G2692_1501,19509.1,2018,2018-02-15,2019-02-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-02-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000269_1501_DJJ16G2692_1501/,1.0,4
1068,CONT_AWD_15F06718F0001162_1549_DJF151200V0004372_1549,1420993.6,2018,2018-05-03,2019-02-28,R499,SUPPORT- PROFESSIONAL: OTHER,614948396,"WORLD WIDE TECHNOLOGY, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2019-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15F06718F0001162_1549_DJF151200V0004372_1549/,,4
1069,CONT_AWD_15JPSS18F00000525_1501_DJJ16G2692_1501,350000.0,2018,2018-07-15,2019-07-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-07-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000525_1501_DJJ16G2692_1501/,1.0,4
1070,CONT_AWD_15F06718F0003362_1549_-NONE-_-NONE-,335205.43,2018,2018-02-13,2018-11-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2018-11-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15F06718F0003362_1549_-NONE-_-NONE-/,2.0,4
1071,CONT_AWD_15JPSS18F00000741_1501_DJJ16G2692_1501,149507.72,2018,2018-09-12,2019-09-11,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-09-11,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000741_1501_DJJ16G2692_1501/,1.0,4
1072,CONT_AWD_15JPSS18F00000757_1501_DJJ16G2692_1501,106000.0,2018,2018-09-13,2019-09-12,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-09-12,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000757_1501_DJJ16G2692_1501/,1.0,4
1073,CONT_AWD_15JPSS18F00000307_1501_DJJ16F2630_1501,1414.94,2018,2018-03-22,2018-03-22,D309,IT AND TELECOM- INFORMATION AND DATA BROADCASTING OR DATA DISTRIBUTION,614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2018-03-22,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000307_1501_DJJ16F2630_1501/,1.0,4
1074,CONT_AWD_15JPSS18F00000629_1501_DJJ16G2692_1501,232920.0,2018,2018-08-15,2019-08-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-08-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000629_1501_DJJ16G2692_1501/,1.0,4
1075,CONT_AWD_15F06718F0007623_1549_NNG15SC55B_8000,398648.24,2018,2018-09-18,2019-09-17,7030,INFORMATION TECHNOLOGY SOFTWARE,614948396,"WORLD WIDE TECHNOLOGY, INC.",FULL AND OPEN COMPETITION,2019-09-17,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15F06718F0007623_1549_NNG15SC55B_8000/,4.0,4
1076,CONT_AWD_15JPSS19F00000177_1501_DJJ16G2692_1501,27783.15,2019,2018-11-28,2019-11-27,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-11-27,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000177_1501_DJJ16G2692_1501/,1.0,4
1077,CONT_AWD_15JPSS18F00000485_1501_DJJ16G2692_1501,185594.17,2018,2018-06-25,2019-06-24,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-06-24,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000485_1501_DJJ16G2692_1501/,1.0,4
1078,CONT_AWD_15JPSS18F00000633_1501_DJJ16G2692_1501,13377.65,2018,2018-08-15,2019-08-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-08-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000633_1501_DJJ16G2692_1501/,1.0,4
1079,CONT_AWD_15JPSS18F00000745_1501_DJJ16G2692_1501,37820.81,2018,2018-09-12,2019-09-11,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-09-11,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000745_1501_DJJ16G2692_1501/,1.0,4
1080,CONT_AWD_15JPSS18F00000755_1501_DJJ16G2692_1501,1715271.2,2018,2018-09-20,2019-09-19,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-09-19,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000755_1501_DJJ16G2692_1501/,1.0,4
1081,CONT_AWD_15JPSS18F00000634_1501_DJJ16G2692_1501,80800.05,2018,2018-08-15,2019-08-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-08-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000634_1501_DJJ16G2692_1501/,1.0,4
1082,CONT_AWD_15JPSS18F00000632_1501_DJJ16G2692_1501,45568.88,2018,2018-08-15,2019-08-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-08-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000632_1501_DJJ16G2692_1501/,1.0,4
1083,CONT_AWD_15JPSS18F00000253_1501_DJJ16F2630_1501,37521.8,2018,2018-02-05,2018-03-05,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2018-03-05,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000253_1501_DJJ16F2630_1501/,1.0,4
1084,CONT_AWD_15JPSS18F00000583_1501_DJJ16G2692_1501,15716.5,2018,2018-08-06,2019-08-05,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-08-05,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000583_1501_DJJ16G2692_1501/,1.0,4
1085,CONT_AWD_15JPSS18F00000544_1501_DJJ16G2692_1501,347574.29,2018,2018-07-18,2019-07-17,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-07-17,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000544_1501_DJJ16G2692_1501/,1.0,4
1086,CONT_AWD_15JPSS18F00000459_1501_DJJ16G2692_1501,65106.58,2018,2018-06-20,2019-06-19,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-06-19,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000459_1501_DJJ16G2692_1501/,1.0,4
1087,CONT_AWD_15JPSS18F00000604_1501_DJJ16G2692_1501,35456.13,2018,2018-08-08,2019-08-07,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-08-07,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000604_1501_DJJ16G2692_1501/,1.0,4
1088,CONT_AWD_15F06718F0000497_1549_DJF151200V0004372_1549,4444880.23,2018,2018-01-30,2018-12-31,7030,INFORMATION TECHNOLOGY SOFTWARE,614948396,"WORLD WIDE TECHNOLOGY, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15F06718F0000497_1549_DJF151200V0004372_1549/,,4
1089,CONT_AWD_15JPSS18F00000433_1501_DJJ16G2692_1501,149259.88,2018,2018-05-31,2019-05-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-05-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000433_1501_DJJ16G2692_1501/,1.0,4
1090,CONT_AWD_15JPSS18F00000363_1501_DJJ16F2630_1501,2851.92,2018,2018-04-23,2018-04-30,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2018-04-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000363_1501_DJJ16F2630_1501/,1.0,4
1091,CONT_AWD_15JPSS18F00000546_1501_DJJ16G2692_1501,33398.83,2018,2018-07-31,2019-07-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-07-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS18F00000546_1501_DJJ16G2692_1501/,1.0,4
1092,CONT_AWD_15JA0518D00000105_1501_DJJ16G2692_1501,9065.41,2018,2018-01-11,2019-01-10,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2019-01-10,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JA0518D00000105_1501_DJJ16G2692_1501/,1.0,4
1093,CONT_AWD_15JPSS19F00000408_1501_DJJ16G2692_1501,241845.41,2019,2019-04-17,2020-04-16,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-04-16,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000408_1501_DJJ16G2692_1501/,1.0,4
1094,CONT_AWD_15JA1319F00000023_1501_NNG15SC55B_8000,38045.94,2019,2019-09-11,2019-12-31,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,614948396,"WORLD WIDE TECHNOLOGY, LLC",FULL AND OPEN COMPETITION,2019-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JA1319F00000023_1501_NNG15SC55B_8000/,3.0,4
1095,CONT_AWD_15F06719F0000757_1549_DJF151200V0004372_1549,3580406.59,2019,2019-03-18,2020-02-29,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,614948396,"WORLD WIDE TECHNOLOGY, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-02-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15F06719F0000757_1549_DJF151200V0004372_1549/,,4
1096,CONT_AWD_15JPSS19F00000671_1501_DJJ16G2692_1501,480710.14,2019,2019-08-15,2020-08-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-08-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000671_1501_DJJ16G2692_1501/,1.0,4
1097,CONT_AWD_15JPSS19F00000589_1501_DJJ16G2692_1501,24337.34,2019,2019-07-15,2020-07-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-07-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000589_1501_DJJ16G2692_1501/,1.0,4
1098,CONT_AWD_15JCRM19F00000013_1501_NNG15SC55B_8000,37519.83,2019,2019-02-26,2019-03-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,614948396,"WORLD WIDE TECHNOLOGY, INC.",FULL AND OPEN COMPETITION,2019-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JCRM19F00000013_1501_NNG15SC55B_8000/,1.0,4
1099,CONT_AWD_15JPSS19F00000865_1501_DJJ16F2630_1501,13033.54,2019,2019-09-27,2020-09-30,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000865_1501_DJJ16F2630_1501/,1.0,4
1100,CONT_AWD_15JPSS19F00000747_1501_DJJ16G2692_1501,69570.0,2019,2019-09-15,2020-09-14,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-09-14,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000747_1501_DJJ16G2692_1501/,1.0,4
1101,CONT_AWD_15PTDE19F00000028_1550_DJJ16F2630_1501,26739.2,2019,2019-05-18,2020-05-17,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-05-17,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15PTDE19F00000028_1550_DJJ16F2630_1501/,5.0,4
1102,CONT_AWD_15JPSS19F00000566_1501_DJJ16G2692_1501,16017.0,2019,2019-07-01,2020-06-30,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-06-30,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000566_1501_DJJ16G2692_1501/,1.0,4
1103,CONT_AWD_15JPSS19F00000672_1501_DJJ16G2692_1501,33748.08,2019,2019-08-20,2020-08-19,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-08-19,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000672_1501_DJJ16G2692_1501/,1.0,4
1104,CONT_AWD_15JPSS19F00000731_1501_DJJ16G2692_1501,227738.52,2019,2019-09-03,2020-09-02,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-09-02,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000731_1501_DJJ16G2692_1501/,1.0,4
1105,CONT_AWD_15JPSS19F00000322_1501_DJJ16G2692_1501,6830.1,2019,2019-02-26,2020-02-25,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-02-25,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000322_1501_DJJ16G2692_1501/,1.0,4
1106,CONT_AWD_15JA1119F00000021_1501_NNG15SC55B_8000,82212.8,2019,2019-09-11,2020-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,614948396,"WORLD WIDE TECHNOLOGY, LLC",FULL AND OPEN COMPETITION,2020-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JA1119F00000021_1501_NNG15SC55B_8000/,1.0,4
1107,CONT_AWD_15JPSS19F00000684_1501_DJJ16G2692_1501,33600.0,2019,2019-08-23,2020-08-22,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-08-22,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000684_1501_DJJ16G2692_1501/,1.0,4
1108,CONT_AWD_15JPSS19F00000505_1501_DJJ16F2630_1501,76401.16,2019,2019-06-06,2019-09-30,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000505_1501_DJJ16F2630_1501/,1.0,4
1109,CONT_AWD_15JPSS19F00000752_1501_DJJ16F2630_1501,274975.98,2019,2019-09-16,2020-09-16,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-09-16,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000752_1501_DJJ16F2630_1501/,1.0,4
1110,CONT_AWD_15JPSS19F00000739_1501_DJJ16G2692_1501,254806.16,2019,2019-09-08,2020-09-07,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-09-07,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000739_1501_DJJ16G2692_1501/,1.0,4
1111,CONT_AWD_15JCRM19F00000012_1501_DJJ16F2630_1501,366361.86,2019,2019-03-01,2020-02-29,7030,INFORMATION TECHNOLOGY SOFTWARE,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED UNDER SAP,2020-02-29,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JCRM19F00000012_1501_DJJ16F2630_1501/,1.0,4
1112,CONT_AWD_15JPSS19F00000866_1501_DJJ16F2630_1501,231002.01,2019,2019-09-27,2020-09-30,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000866_1501_DJJ16F2630_1501/,1.0,4
1113,CONT_AWD_15JPSS19F00000462_1501_DJJ16G2692_1501,80359.32,2019,2019-05-20,2020-05-19,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-05-19,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000462_1501_DJJ16G2692_1501/,1.0,4
1114,CONT_AWD_15JPSS19F00000724_1501_DJJ16G2692_1501,365935.65,2019,2019-09-03,2020-09-02,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-09-02,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000724_1501_DJJ16G2692_1501/,1.0,4
1115,CONT_AWD_15JPSS19F00000379_1501_DJJ16G2692_1501,128322.3,2019,2019-04-01,2020-03-31,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-03-31,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000379_1501_DJJ16G2692_1501/,1.0,4
1116,CONT_AWD_15JPSS19F00000753_1501_DJJ16G2692_1501,19797.96,2019,2019-09-09,2020-09-08,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-09-08,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000753_1501_DJJ16G2692_1501/,1.0,4
1117,CONT_AWD_15JPSS19F00000488_1501_DJJ16F2630_1501,8023.35,2019,2019-06-04,2019-09-30,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000488_1501_DJJ16F2630_1501/,1.0,4
1118,CONT_AWD_15JE1R19F00000112_1501_NNG15SC55B_8000,16296.6,2019,2019-09-23,2019-11-14,7035,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,614948396,"WORLD WIDE TECHNOLOGY, LLC",FULL AND OPEN COMPETITION,2019-11-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JE1R19F00000112_1501_NNG15SC55B_8000/,13.0,4
1119,CONT_AWD_15JPSS19F00000611_1501_DJJ16G2692_1501,373687.44,2019,2019-07-25,2020-07-24,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-07-24,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000611_1501_DJJ16G2692_1501/,1.0,4
1120,CONT_AWD_15JPSS19F00000506_1501_DJJ16G2692_1501,561000.0,2019,2019-06-06,2020-06-05,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-06-05,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000506_1501_DJJ16G2692_1501/,1.0,4
1121,CONT_AWD_15JPSS19F00000683_1501_DJJ16G2692_1501,9599.0,2019,2019-08-23,2020-08-22,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,614948396,"WORLD WIDE TECHNOLOGY, INC.",NOT COMPETED,2020-08-22,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000683_1501_DJJ16G2692_1501/,1.0,4
1122,CONT_AWD_15JPSS19F00000807_1501_DJJ16F2630_1501,192680.22,2019,2019-09-24,2020-09-30,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",614948396,"WORLD WIDE TECHNOLOGY, INC.",COMPETED UNDER SAP,2020-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_15JPSS19F00000807_1501_DJJ16F2630_1501/,1.0,4
