,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
54,CONT_AWD_HHSF22301058T_7524_HHSF223201000047I_7524,999269.16,2014,2014-09-13,2015-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301058T_7524_HHSF223201000047I_7524/,13.0,7
55,CONT_AWD_HHSF22301052T_7524_HHSF223201000047I_7524,2107765.6,2014,2014-08-29,2015-09-03,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-03,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301052T_7524_HHSF223201000047I_7524/,13.0,7
56,CONT_AWD_HHSF22301055T_7524_HHSF223201000047I_7524,1210454.98,2014,2014-09-16,2015-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301055T_7524_HHSF223201000047I_7524/,13.0,7
57,CONT_AWD_HHSD200201459532C_7523_-NONE-_-NONE-,618913.6,2014,2014-09-12,2015-09-11,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",NOT AVAILABLE FOR COMPETITION,2019-09-11,ONLY ONE SOURCE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD200201459532C_7523_-NONE-_-NONE-/,1.0,7
58,CONT_AWD_HHSF22301065T_7524_HHSF223201000047I_7524,188686.72,2014,2014-09-29,2015-06-29,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-06-29,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301065T_7524_HHSF223201000047I_7524/,13.0,7
59,CONT_AWD_HHSF22301053T_7524_HHSF223201000047I_7524,699728.98,2014,2014-09-09,2015-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301053T_7524_HHSF223201000047I_7524/,13.0,7
60,CONT_AWD_HHSF22301064T_7524_HHSF223201000047I_7524,98718.8,2014,2014-09-25,2015-09-29,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-29,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301064T_7524_HHSF223201000047I_7524/,13.0,7
61,CONT_AWD_HHSF22301056T_7524_HHSF223201000047I_7524,634913.92,2014,2014-09-09,2015-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301056T_7524_HHSF223201000047I_7524/,13.0,7
62,CONT_AWD_HHSF22301046T_7524_HHSF223201000047I_7524,2499964.72,2014,2014-04-30,2015-04-30,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-05-01,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301046T_7524_HHSF223201000047I_7524/,13.0,7
63,CONT_AWD_HHSF22314001_7524_HHSF223201400012B_7524,3271643.32,2014,2014-09-16,2015-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,DRT STRATEGIES INCORPORATED,FULL AND OPEN COMPETITION,2015-09-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22314001_7524_HHSF223201400012B_7524/,1.0,7
64,CONT_AWD_HHSF22301048T_7524_HHSF223201000047I_7524,345216.34,2014,2014-08-12,2015-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301048T_7524_HHSF223201000047I_7524/,13.0,7
65,CONT_AWD_HHSF22301054T_7524_HHSF223201000047I_7524,556592.58,2014,2014-09-13,2015-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301054T_7524_HHSF223201000047I_7524/,13.0,7
66,CONT_AWD_HHSF22301061T_7524_HHSF223201000047I_7524,221792.8,2014,2014-09-12,2015-02-01,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-02-01,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301061T_7524_HHSF223201000047I_7524/,13.0,7
67,CONT_AWD_HHSF22301049T_7524_HHSF223201000047I_7524,282059.42,2014,2014-08-12,2015-08-11,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-08-11,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301049T_7524_HHSF223201000047I_7524/,13.0,7
68,CONT_AWD_HHSF22301078T_7524_HHSF223201000047I_7524,483554.56,2015,2015-09-15,2016-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301078T_7524_HHSF223201000047I_7524/,13.0,7
69,CONT_AWD_HHSF22315004_7524_HHSF223201400012B_7524,1638758.08,2015,2015-09-17,2016-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,DRT STRATEGIES INCORPORATED,FULL AND OPEN COMPETITION,2016-03-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22315004_7524_HHSF223201400012B_7524/,1.0,7
70,CONT_AWD_HHSD2002015F64042_7523_GS06F0957Z_4732,58900.0,2015,2015-07-31,2016-07-29,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-07-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002015F64042_7523_GS06F0957Z_4732/,1.0,7
71,CONT_AWD_HHSF223201510549G_7524_GS06F0957Z_4732,1404284.9,2015,2015-09-09,2016-09-07,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-07,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF223201510549G_7524_GS06F0957Z_4732/,1.0,7
72,CONT_AWD_HHSF22301070T_7524_HHSF223201000047I_7524,352117.62,2015,2015-06-15,2016-08-17,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-08-17,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301070T_7524_HHSF223201000047I_7524/,13.0,7
73,CONT_AWD_HHSD2002015F63713_7523_GS06F0957Z_4732,137000.0,2015,2015-07-20,2016-07-19,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-07-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002015F63713_7523_GS06F0957Z_4732/,1.0,7
74,CONT_AWD_HHSF22315003_7524_HHSF223201400012B_7524,324723.64,2015,2015-09-14,2016-09-16,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,DRT STRATEGIES INCORPORATED,FULL AND OPEN COMPETITION,2016-09-16,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22315003_7524_HHSF223201400012B_7524/,1.0,7
75,CONT_AWD_HHSF22301071T_7524_HHSF223201000047I_7524,200201.8,2015,2015-05-28,2016-05-27,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-05-27,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301071T_7524_HHSF223201000047I_7524/,13.0,7
76,CONT_AWD_HHSF223201510558G_7524_GS06F0957Z_4732,524670.72,2015,2015-09-09,2016-09-15,D306,IT AND TELECOM- SYSTEMS ANALYSIS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF223201510558G_7524_GS06F0957Z_4732/,1.0,7
77,CONT_AWD_HHSF22301068T_7524_HHSF223201000047I_7524,928379.62,2015,2015-07-09,2016-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301068T_7524_HHSF223201000047I_7524/,13.0,7
78,CONT_AWD_HHSF223201510632G_7524_GS06F0957Z_4732,383447.64,2015,2015-09-29,2016-09-28,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF223201510632G_7524_GS06F0957Z_4732/,1.0,7
79,CONT_AWD_HHSF22301072T_7524_HHSF223201000047I_7524,753473.22,2015,2015-06-17,2016-09-11,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-11,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301072T_7524_HHSF223201000047I_7524/,13.0,7
80,CONT_AWD_HHSF22301075T_7524_HHSF223201000047I_7524,484998.88,2015,2015-09-15,2016-09-15,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301075T_7524_HHSF223201000047I_7524/,13.0,7
81,CONT_AWD_HHSF22301066T_7524_HHSF223201000047I_7524,24747.6,2015,2015-04-01,2015-06-12,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-06-12,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301066T_7524_HHSF223201000047I_7524/,13.0,7
82,CONT_AWD_HHSF22315002_7524_HHSF223201400012B_7524,1692520.08,2015,2015-05-29,2016-05-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,DRT STRATEGIES INCORPORATED,FULL AND OPEN COMPETITION,2016-05-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22315002_7524_HHSF223201400012B_7524/,1.0,7
83,CONT_AWD_HHSF22301074T_7524_HHSF223201000047I_7524,398651.24,2015,2015-07-09,2016-07-16,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-07-16,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301074T_7524_HHSF223201000047I_7524/,13.0,7
84,CONT_AWD_HHSF22301076T_7524_HHSF223201000047I_7524,229821.5,2015,2015-09-15,2016-09-15,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-15,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301076T_7524_HHSF223201000047I_7524/,13.0,7
85,CONT_AWD_HHSF223201510217W_7524_GS06F0957Z_4732,716430.96,2015,2015-09-15,2016-09-15,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF223201510217W_7524_GS06F0957Z_4732/,1.0,7
86,CONT_AWD_HHSF223201510575G_7524_GS06F0957Z_4732,3996264.49,2015,2015-09-15,2016-09-14,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF223201510575G_7524_GS06F0957Z_4732/,1.0,7
87,CONT_AWD_HHSF22301073T_7524_HHSF223201000047I_7524,721719.18,2015,2015-06-29,2016-06-30,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-06-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301073T_7524_HHSF223201000047I_7524/,13.0,7
88,CONT_AWD_HHSF22301067T_7524_HHSF223201000047I_7524,186062.4,2015,2015-06-08,2015-12-14,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-12-14,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301067T_7524_HHSF223201000047I_7524/,13.0,7
89,CONT_AWD_HHSD2002015F88060_7523_GS06F0957Z_4732,784531.53,2015,2015-09-21,2016-09-20,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-20,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002015F88060_7523_GS06F0957Z_4732/,1.0,7
90,CONT_AWD_HHSF22301001T_7524_HHSF223201510046I_7524,2466123.06,2015,2015-09-30,2016-09-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301001T_7524_HHSF223201510046I_7524/,10.0,7
91,CONT_AWD_HHSF22315001_7524_HHSF223201400012B_7524,1596712.46,2015,2015-03-16,2016-03-15,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,142428783,DRT STRATEGIES INCORPORATED,FULL AND OPEN COMPETITION,2016-03-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22315001_7524_HHSF223201400012B_7524/,1.0,7
92,CONT_AWD_HHSF22301069T_7524_HHSF223201000047I_7524,1090565.44,2015,2015-04-30,2016-04-30,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-04-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301069T_7524_HHSF223201000047I_7524/,13.0,7
93,CONT_AWD_HHSD2002015F64202_7523_GS06F0957Z_4732,149986.0,2015,2015-08-18,2016-07-31,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002015F64202_7523_GS06F0957Z_4732/,1.0,7
94,CONT_AWD_HHSF22301077T_7524_HHSF223201000047I_7524,1474046.36,2015,2015-09-24,2016-09-28,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301077T_7524_HHSF223201000047I_7524/,13.0,7
95,CONT_AWD_HHSF22301016T_7524_HHSF223201510046I_7524,333397.7,2016,2016-07-05,2017-07-10,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-07-10,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301016T_7524_HHSF223201510046I_7524/,10.0,7
96,CONT_AWD_HHSF22301013T_7524_HHSF223201510046I_7524,2228619.77,2016,2016-06-13,2017-06-12,D306,IT AND TELECOM- SYSTEMS ANALYSIS,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-06-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301013T_7524_HHSF223201510046I_7524/,10.0,7
97,CONT_AWD_HHSF22301026T_7524_HHSF223201510046I_7524,439941.58,2016,2016-08-25,2017-08-11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-08-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301026T_7524_HHSF223201510046I_7524/,10.0,7
98,CONT_AWD_HHSF22301019T_7524_HHSF223201510046I_7524,598784.86,2016,2016-07-29,2017-07-31,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301019T_7524_HHSF223201510046I_7524/,10.0,7
99,CONT_AWD_HHSF22301007T_7524_HHSF223201510046I_7524,132927.94,2016,2016-05-03,2016-11-03,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-11-03,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301007T_7524_HHSF223201510046I_7524/,10.0,7
100,CONT_AWD_HHSF22301028T_7524_HHSF223201510046I_7524,298080.64,2016,2016-09-08,2017-09-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301028T_7524_HHSF223201510046I_7524/,10.0,7
101,CONT_AWD_HHSF22301032T_7524_HHSF223201510046I_7524,564785.86,2017,2016-11-14,2017-04-08,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-11-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301032T_7524_HHSF223201510046I_7524/,10.0,7
102,CONT_AWD_HHSF22301015T_7524_HHSF223201510046I_7524,228170.14,2016,2016-06-23,2017-06-23,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-06-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301015T_7524_HHSF223201510046I_7524/,10.0,7
103,CONT_AWD_HHSF22301021T_7524_HHSF223201510046I_7524,214051.55,2016,2016-08-10,2017-02-28,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301021T_7524_HHSF223201510046I_7524/,10.0,7
104,CONT_AWD_HHSF22301024T_7524_HHSF223201510046I_7524,343931.78,2016,2016-07-30,2017-08-18,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-08-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301024T_7524_HHSF223201510046I_7524/,10.0,7
105,CONT_AWD_HHSF22301004T_7524_HHSF223201510046I_7524,999873.01,2016,2016-04-29,2017-04-30,D324,IT AND TELECOM- BUSINESS CONTINUITY,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301004T_7524_HHSF223201510046I_7524/,10.0,7
106,CONT_AWD_HHSD2002016F90638_7523_GS06F0957Z_4732,826739.95,2016,2016-08-29,2017-08-28,R499,SUPPORT- PROFESSIONAL: OTHER,142428783,"DRT STRATEGIES, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2020-08-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSD2002016F90638_7523_GS06F0957Z_4732/,1.0,7
