,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
115,CONT_AWD_HSBP1012J00376_7014_HSBP1009D02335_7014,381344.0,2012,2012-05-01,2013-04-30,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2013-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1012J00376_7014_HSBP1009D02335_7014/,1.0,5
116,CONT_AWD_HSHQDC13J00479_7001_HSBP1009D02335_7014,1199865.0,2013,2013-09-20,2014-09-25,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00479_7001_HSBP1009D02335_7014/,1.0,5
117,CONT_AWD_HSHQDC13J00477_7001_HSBP1009D02335_7014,555280.0,2013,2013-09-17,2014-09-17,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00477_7001_HSBP1009D02335_7014/,1.0,5
118,CONT_AWD_HSSCCG14J00039_7003_HSBP1009D02335_7014,4853734.0,2014,2013-12-31,2014-06-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-01-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG14J00039_7003_HSBP1009D02335_7014/,1.0,5
119,CONT_AWD_HSSS0113J0109_7009_HSBP1009D02335_7014,208665.0,2013,2013-05-02,2013-08-12,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2013-08-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSS0113J0109_7009_HSBP1009D02335_7014/,1.0,5
120,CONT_AWD_HSHQDC13J00527_7001_HSBP1009D02335_7014,1163000.0,2013,2013-09-24,2014-09-25,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00527_7001_HSBP1009D02335_7014/,1.0,5
121,CONT_AWD_HSBP1013J00537_7014_HSBP1009D02335_7014,593616.0,2013,2013-09-29,2014-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1013J00537_7014_HSBP1009D02335_7014/,1.0,5
122,CONT_AWD_HSHQDC13J00359_7001_HSBP1009D02335_7014,49950.0,2013,2013-08-21,2014-08-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00359_7001_HSBP1009D02335_7014/,1.0,5
123,CONT_AWD_HSFE5013J0422_7022_HSBP1009D02335_7014,424085.0,2013,2013-09-24,2014-09-27,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFE5013J0422_7022_HSBP1009D02335_7014/,1.0,5
124,CONT_AWD_HSCG7913JPTD045_7008_HSBP1009D02335_7014,893640.0,2013,2013-04-19,2015-02-21,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-02-21,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7913JPTD045_7008_HSBP1009D02335_7014/,1.0,5
125,CONT_AWD_HSBP1013J00218_7014_HSBP1009D02335_7014,315360.0,2013,2013-05-01,2014-04-30,7030,ADP SOFTWARE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1013J00218_7014_HSBP1009D02335_7014/,1.0,5
126,CONT_AWD_HSTS0313JCIO051_7013_HSBP1009D02335_7014,1382720.0,2013,2013-06-07,2014-06-06,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-06-06,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSTS0313JCIO051_7013_HSBP1009D02335_7014/,1.0,5
127,CONT_AWD_HSHQDC13J00471_7001_HSBP1009D02335_7014,1038840.0,2013,2013-09-20,2014-09-25,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00471_7001_HSBP1009D02335_7014/,1.0,5
128,CONT_AWD_HSBP1013J00098_7014_HSBP1009D02335_7014,769950.0,2013,2013-04-13,2014-04-12,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-04-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1013J00098_7014_HSBP1009D02335_7014/,1.0,5
129,CONT_AWD_HSHQDC13J00405_7001_HSBP1009D02335_7014,119922.0,2013,2013-08-29,2014-08-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-08-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00405_7001_HSBP1009D02335_7014/,1.0,5
130,CONT_AWD_HSBP1013J00480_7014_HSBP1009D02335_7014,246695.0,2013,2013-09-27,2014-04-12,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-04-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1013J00480_7014_HSBP1009D02335_7014/,1.0,5
131,CONT_AWD_HSIGAQ13J00002_7004_HSBP1009D02335_7014,79940.0,2013,2013-01-28,2014-01-27,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-01-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSIGAQ13J00002_7004_HSBP1009D02335_7014/,1.0,5
132,CONT_AWD_HSFE3013J0289_7022_HSBP1009D02335_7014,628912.0,2013,2013-09-13,2014-09-12,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFE3013J0289_7022_HSBP1009D02335_7014/,1.0,5
133,CONT_AWD_HSSS0113J0248_7009_HSBP1009D02335_7014,374800.0,2013,2013-09-11,2014-09-22,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSS0113J0248_7009_HSBP1009D02335_7014/,1.0,5
134,CONT_AWD_HSHQDC13J00532_7001_HSBP1009D02335_7014,1468485.0,2013,2013-09-27,2014-09-26,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC13J00532_7001_HSBP1009D02335_7014/,1.0,5
135,CONT_AWD_HSBP1013F00124_7014_HSBP1009D02335_7014,2494775.0,2013,2013-07-23,2014-07-22,D306,IT AND TELECOM- SYSTEMS ANALYSIS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-07-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1013F00124_7014_HSBP1009D02335_7014/,1.0,5
136,CONT_AWD_HSSS0114J0173_7009_HSBP1009D02335_7014,185050.0,2014,2014-06-17,2014-09-30,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSS0114J0173_7009_HSBP1009D02335_7014/,1.0,5
137,CONT_AWD_HSHQDC14J00346_7001_HSBP1009D02335_7014,555080.0,2014,2014-08-20,2015-09-17,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00346_7001_HSBP1009D02335_7014/,1.0,5
138,CONT_AWD_HSSS0114J0347_7009_HSBP1009D02335_7014,374855.0,2014,2014-09-19,2015-09-18,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSS0114J0347_7009_HSBP1009D02335_7014/,1.0,5
139,CONT_AWD_HSHQDC14J00561_7001_HSBP1009D02335_7014,1278950.0,2014,2014-09-23,2015-09-25,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00561_7001_HSBP1009D02335_7014/,1.0,5
140,CONT_AWD_HSSCCG15J00019_7003_HSBP1009D02335_7014,1561773.0,2015,2015-01-01,2015-04-30,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG15J00019_7003_HSBP1009D02335_7014/,1.0,5
141,CONT_AWD_HSHQDC14J00301_7001_HSBP1009D02335_7014,127000.0,2014,2014-06-19,2015-06-18,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-06-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00301_7001_HSBP1009D02335_7014/,1.0,5
142,CONT_AWD_HSTS0314JCIO106_7013_HSBP1009D02335_7014,2203554.0,2014,2014-05-29,2015-05-28,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-05-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSTS0314JCIO106_7013_HSBP1009D02335_7014/,1.0,5
143,CONT_AWD_HSCETE14J00272_7012_HSBP1009D02335_7014,934095.0,2014,2014-09-28,2015-09-27,D308,IT AND TELECOM- PROGRAMMING,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2016-03-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETE14J00272_7012_HSBP1009D02335_7014/,1.0,5
144,CONT_AWD_HSTS0314JCIO049_7013_HSBP1009D02335_7014,760000.0,2014,2014-05-30,2015-05-29,D314,IT AND TELECOM- SYSTEM ACQUISITION SUPPORT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-05-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSTS0314JCIO049_7013_HSBP1009D02335_7014/,1.0,5
145,CONT_AWD_HSBP1014J00172_7014_HSBP1009D02335_7014,102060.0,2014,2014-05-01,2015-04-30,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1014J00172_7014_HSBP1009D02335_7014/,1.0,5
146,CONT_AWD_HSHQDC14J00493_7001_HSBP1009D02335_7014,368450.0,2014,2014-08-29,2015-08-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00493_7001_HSBP1009D02335_7014/,1.0,5
147,CONT_AWD_HSHQDC14J00455_7001_HSBP1009D02335_7014,651247.92,2014,2014-08-28,2015-09-29,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00455_7001_HSBP1009D02335_7014/,1.0,5
148,CONT_AWD_HSHQDC14J00558_7001_HSBP1009D02335_7014,242372.0,2014,2014-09-23,2015-03-23,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-03-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00558_7001_HSBP1009D02335_7014/,1.0,5
149,CONT_AWD_HSHQDC14J00486_7001_HSBP1009D02335_7014,104544.0,2014,2014-09-05,2014-12-05,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2014-12-05,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00486_7001_HSBP1009D02335_7014/,1.0,5
150,CONT_AWD_HSBP1014J00315_7014_HSBP1009D02335_7014,2579625.0,2014,2014-07-23,2015-07-22,D315,IT AND TELECOM- DIGITIZING,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-07-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1014J00315_7014_HSBP1009D02335_7014/,1.0,5
151,CONT_AWD_HSSCCG14J00177_7003_HSBP1009D02335_7014,600539.0,2014,2014-09-17,2015-03-21,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-21,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG14J00177_7003_HSBP1009D02335_7014/,1.0,5
152,CONT_AWD_HSHQDC14J00647_7001_HSBP1009D02335_7014,810680.0,2014,2014-09-26,2015-09-28,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00647_7001_HSBP1009D02335_7014/,1.0,5
153,CONT_AWD_HSCG7914JPT2016_7008_HSBP1009D02335_7014,250000.0,2014,2014-05-07,2015-04-14,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-04-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7914JPT2016_7008_HSBP1009D02335_7014/,1.0,5
154,CONT_AWD_HSIGAQ14J00002_7004_HSBP1009D02335_7014,114972.0,2014,2014-02-24,2015-02-23,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-02-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSIGAQ14J00002_7004_HSBP1009D02335_7014/,1.0,5
155,CONT_AWD_HSBP1014J00108_7014_HSBP1009D02335_7014,711180.0,2014,2014-04-11,2015-04-12,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-04-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1014J00108_7014_HSBP1009D02335_7014/,1.0,5
156,CONT_AWD_HSBP1014J00565_7014_HSBP1009D02335_7014,612123.0,2014,2014-09-29,2015-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1014J00565_7014_HSBP1009D02335_7014/,1.0,5
157,CONT_AWD_HSFE5014J0291_7022_HSBP1009D02335_7014,424085.0,2014,2014-07-29,2015-09-27,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFE5014J0291_7022_HSBP1009D02335_7014/,1.0,5
158,CONT_AWD_HSFE3014J0255_7022_HSBP1009D02335_7014,80074.0,2014,2014-08-28,2015-08-27,7030,ADP SOFTWARE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-08-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFE3014J0255_7022_HSBP1009D02335_7014/,1.0,5
159,CONT_AWD_HSCG7915FPT2096_7008_HSHQDC15D00017_7001,361250.0,2015,2015-09-21,2016-09-29,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,FULL AND OPEN COMPETITION,2016-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7915FPT2096_7008_HSHQDC15D00017_7001/,1.0,5
160,CONT_AWD_HSCG7915JPTG005_7008_HSBP1009D02335_7014,1076209.0,2015,2015-03-13,2016-03-19,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2016-03-19,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7915JPTG005_7008_HSBP1009D02335_7014/,1.0,5
161,CONT_AWD_HSBP1015J00238_7014_HSBP1009D02335_7014,820773.0,2015,2015-05-11,2016-05-11,7030,ADP SOFTWARE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2016-05-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1015J00238_7014_HSBP1009D02335_7014/,1.0,5
162,CONT_AWD_HSIGAQ15J00002_7004_HSBP1009D02335_7014,144200.0,2015,2015-03-03,2016-03-03,R415,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2016-03-03,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSIGAQ15J00002_7004_HSBP1009D02335_7014/,1.0,5
163,CONT_AWD_HSFE5015J0378_7022_HSHQDC15D00017_7001,686263.0,2015,2015-09-24,2016-09-27,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,FULL AND OPEN COMPETITION,2016-09-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFE5015J0378_7022_HSHQDC15D00017_7001/,1.0,5
164,CONT_AWD_HSFE5015J0444_7022_HSHQDC15D00017_7001,727357.0,2015,2015-09-30,2016-09-27,L070,TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,FULL AND OPEN COMPETITION,2016-09-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFE5015J0444_7022_HSHQDC15D00017_7001/,1.0,5
165,CONT_AWD_HSHQDC14J00574_7001_HSBP1009D02335_7014,1208700.0,2014,2014-09-24,2015-09-25,R499,SUPPORT- PROFESSIONAL: OTHER,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC14J00574_7001_HSBP1009D02335_7014/,1.0,5
166,CONT_AWD_HSCG7914JPTE360_7008_HSBP1009D02335_7014,965750.0,2014,2014-09-09,2015-09-14,7010,ADPE SYSTEM CONFIGURATION,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2015-09-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7914JPTE360_7008_HSBP1009D02335_7014/,1.0,5
167,CONT_AWD_HSCG7915FPTD083_7008_HSHQDC15D00017_7001,685000.0,2015,2015-09-29,2016-07-12,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,FULL AND OPEN COMPETITION,2016-07-12,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7915FPTD083_7008_HSHQDC15D00017_7001/,1.0,5
168,CONT_AWD_HSSCCG15J00161_7003_HSHQDC15D00017_7001,999994.0,2015,2015-09-30,2016-04-01,7030,ADP SOFTWARE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,FULL AND OPEN COMPETITION,2016-04-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG15J00161_7003_HSHQDC15D00017_7001/,1.0,5
169,CONT_AWD_HSHQDC15J00538_7001_HSHQDC15D00017_7001,952433.0,2015,2015-09-29,2016-03-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,FULL AND OPEN COMPETITION,2016-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC15J00538_7001_HSHQDC15D00017_7001/,1.0,5
